uid|body|link|title|newspaper_uid|host|n_tokenize_title|n_tokenize_body
d454c88f4eb6d10d8300e7329d4ccfbb|La nueva variante de la COVID detectada en la Amazonía brasileña no solo llevó a que Reino Unido vetara los vuelos desde Portugal y Suramérica sino también a algunas regiones de Brasil a imponer barreras a viajeros procedentes del estado de Amazonas, en total colapso por el virus. También puede leer: Pandemia supera la barrera de dos millones de muertos en el mundo|https://www.eluniversal.com.co/multimedia/video-crisis-en-brasil-por-la-nueva-variante-de-covid-en-la-amazonia-GA4046392|[Video] Crisis en Brasil por la nueva variante de COVID en la Amazonía|eluniversal|www.eluniversal.com.co|7|34
e941861217cd2edc69210195e394461a|Una vendetta dentro del grupo de Los Pelusos fue el origen de la detención de alias ‘Milton’, uno de los cabecillas de este grupo criminal que tiene su centro de acción en la región del Catatumbo. Dice la Policía que en el momento de la captura este sujeto, cuyo verdadero nombre es Manuel Antonio Díaz, se hizo pasar por un desplazado venezolano.|https://www.eluniversal.com.co/colombia/vendetta-dentro-de-los-pelusos-permitio-captura-de-su-cabecilla-militar-EC4051327|Vendetta dentro de ‘Los Pelusos’ permitió captura de su cabecilla militar|eluniversal|www.eluniversal.com.co|7|30
afb31b176e37245f224fd90406acd912|Las enfermedades cardiovasculares siguen siendo la principal causa de muerte en todo el mundo con alrededor de 18 millones de decesos al año. En Colombia, estas condiciones también son la primera causa de mortalidad, por eso las nuevas tecnologías de la salud son cada vez más necesarias para combatir estas afecciones porque se pueden prevenir hasta el 80% de las muertes relacionadas con enfermedades cardiovasculares (ECV).|https://www.eluniversal.com.co/viernes/tecnologias-emergentes-clave-para-atender-pacientes-cardiovasculares-CI4039554|Tecnologías emergentes, clave para atender pacientes cardiovasculares|eluniversal|www.eluniversal.com.co|6|32
4e7b71fb0a70a7a4e33142743a4a5b49|Los fanáticos de ‘Selena: la serie’, que ha sido un completo éxito en la plataforma Netflix, están a la expectativa de la segunda temporada. Lugo de ver en la primera temporada los inicios de la cantante en el mundo musical, muchos esperan deleitar las escenas que mostrarán la continuación del éxito y la fama que tuvo la tejana con sus históricas canciones.|https://www.eluniversal.com.co/farandula/segunda-temporada-de-selena-la-serie-ya-tiene-fecha-de-estreno-IL4049309|Segunda temporada de ‘Selena: la serie’ ya tiene fecha de estreno|eluniversal|www.eluniversal.com.co|6|29
1afd4bebf65669a6d86ae7d727513126|Como todos los años, el mes de enero es para recargar energías, y para tal misión, el actor y cantante Karoll Márquez llega a Cartagena, donde además de familia y amigos, tiene una comunión inevitable con el mar para de alguna manera “limpiar” su cuerpo y mente y organizar lo que ha de venir.|https://www.eluniversal.com.co/viernes/karoll-marquez-y-los-suenos-cumplidos-BC4040210|Karoll Márquez y los sueños cumplidos|eluniversal|www.eluniversal.com.co|4|26
47d66f7a456d532f3f96c2547fb773a1|En el 2020 el Establecimiento Público Ambiental (EPA) de Cartagena avanzó en su plan de trabajo, se recuperaron zonas de invasión, sembraron árboles, trabajaron en educación ambiental y otros proyectos. Para este 2021, según señaló Javier Mouthon, director de la entidad, seguirán luchando por la conservación y restauración del ecosistema de la ciudad.|https://www.eluniversal.com.co/cartagena/cerro-de-la-popa-y-cano-juan-angola-las-prioridades-del-epa-para-el-2021-FD4050227|Cerro de La Popa y caño Juan Angola, las prioridades del EPA para el 2021|eluniversal|www.eluniversal.com.co|7|29
ec9d045ee71e0a1acedb999ff73ea46f|La pregunta del millón es ¿qué habría pasado si nadie hubiese grabado en video a unos niños bailando champeta obscenamente y consumiendo licor el 31 de diciembre de 2020 en Olaya Herrera? ¿Nada? No hay forma de saberlo. Lo cierto es que sucedió: alguien grabó aquella triste escena, y luego fue viralizada en Internet y repudiada por cibernautas. Esto muestra una realidad que aparentemente sucede con frecuencia en esas fechas en algunos sectores de Cartagena... niños que se embriagan o ‘toman’ licor para recibir el Año Nuevo, algunas veces con el auspicio de sus padres.|https://www.eluniversal.com.co/suplementos/facetas/los-ninos-y-el-licor-un-31-de-diciembre-EB4021996|Los Niños y el licor un 31 de diciembre |eluniversal|www.eluniversal.com.co|3|48
c2bdc6e01a6e7563371748d09beebcaf|Colombia está recibiendo una bienvenida bocanada de aire fresco con el petróleo Brent a US$56 dólares por barril. Ese precio no se veía desde hace casi un año, cuando desavenencias entre pesos pesados y la pandemia lo redujeron a un tercio. Es bueno tanto para la economía nacional, como para las finanzas públicas.|https://www.eluniversal.com.co/opinion/columna/brisa-fresca-EK4048314|Brisa fresca|eluniversal|www.eluniversal.com.co|2|27
88a9b5f2ed8e45f82637bb6c7904463b|El macroproyecto de protección costera es uno de los más esperados y urgidos en la ciudad. Los múltiples cambios en el cronograma y observaciones han hecho que surjan dudas sobre su futuro y viabilidad, sin embargo, la Unidad Nacional para la Gestión del Riesgo de Desastres indica que en 2021 quedarán adjudicadas las obras.|https://www.eluniversal.com.co/cartagena/que-se-construira-en-la-primera-fase-de-proteccion-costera-XD4050077|¿Qué se construirá en la primera fase de Protección Costera?|eluniversal|www.eluniversal.com.co|5|25
909966c49bf317b8f365a5c0dae4bf83|Un nuevo capítulo está por escribirse en el caso que enfrenta el alcalde William Dau Chamatt ante la Procuraduría por haberse referido con “términos desobligantes” a los directivos de la Universidad de Cartagena, a quienes calificó de “nido de ratas” y “malandrines” en declaraciones dadas a los medios de comunicación el pasado 31 de julio de 2020. (Le puede interesar: Alcalde Dau, a juicio disciplinario por llamar ‘nido de ratas’ a los directivos de la UdeC)|https://www.eluniversal.com.co/politica/hoy-se-reanuda-juicio-contra-alcalde-william-dau-en-la-procuraduria-EC4037556|Hoy se reanuda juicio contra alcalde William Dau en la Procuraduría|eluniversal|www.eluniversal.com.co|7|38
fc3305ae12e2ad516db3de2d04a28e37|Fidel Borge Escobar, alcalde mayor de Cartagena en 1976, falleció en la noche de este sábado, a los 102 años, dejando un gran vacío entre sus familiares y amigos.|https://www.eluniversal.com.co/cartagena/fallece-fidel-borge-escobar-exalcalde-de-cartagena-AC4051534|Fallece Fidel Borge Escobar, exalcalde de Cartagena|eluniversal|www.eluniversal.com.co|6|15
